"baseMean"	"log2FoldChange"	"lfcSE"	"pvalue"	"padj"
"Tnxb"	3.48323751309024	0.0444178098665647	0.178916248340238	0.223900327878256	0.999629461123645
"Rnf32"	9.88441516265247	-0.026134923462057	0.16528868082948	0.656690454861005	0.999629461123645
"Ncbp1"	29.7956503835405	-0.022902320055393	0.147014861673527	0.775524460296063	0.999629461123645
"Trmu"	17.3461960610493	-0.10893120608429	0.190814882545434	0.185312804170011	0.999629461123645
"Phlpp2"	7.22236651190984	-0.000964360617357269	0.165629626724033	0.983753959046388	0.999629461123645
"Zfp709"	2.79396787303017	-0.0411076366195211	0.177816711022358	0.250775355638002	0.999629461123645
"Aldh1l1"	79.7594837885907	0.139950964537469	0.145202818103874	0.158178348534305	0.999629461123645
"Tmsb15b1"	5.49430730336124	0.0119236840000751	0.168274634972131	0.799697795331993	0.999629461123645
"Amn1"	17.150441087172	0.027707239931301	0.157757034852823	0.700038407240372	0.999629461123645
"Ak7"	7.99670104733954	-0.0693556714139675	0.184911611731511	0.196956566053909	0.999629461123645
"Mtf1"	15.443667961752	0.0286253574850041	0.162699901309294	0.659652630812535	0.999629461123645
"5930403L14Rik"	81.3848490138498	-0.0745374487655518	0.128823140958337	0.411783109834395	0.999629461123645
"Taf1c"	6.86119676712789	0.0361888623150975	0.170606661533551	0.495996425805656	0.999629461123645
"Rnaseh2a"	20.1379306655046	0.00932260843579793	0.152872679547957	0.90112030611382	0.999629461123645
"Setd3"	45.2448326722852	0.0753983340460912	0.148067855998702	0.402297598764416	0.999629461123645
"Capn7"	28.1950239335248	0.0200272978912819	0.147804717919403	0.802858731656163	0.999629461123645
"Fer"	18.2906105734136	0.0273152543776296	0.156988766105121	0.707177059336045	0.999629461123645
"Klhl29"	7.59872654557971	0.0489292317331856	0.17502888856027	0.357730779951793	0.999629461123645
"Pip5k1a"	24.4257819487282	0.407465739982721	0.380385561887816	0.0155556288131583	0.379051316561599
"Crebrf"	19.9261732232117	0.00215953542258889	0.153439854247336	0.977401577335013	0.999629461123645
"Ifi27l2b"	2.36012542841222	-0.0351636525138078	0.176440618590986	0.293697944685564	0.999629461123645
"Slc46a3"	5.12654183530372	0.0394393266470224	0.174282718857136	0.393013830363627	0.999629461123645
"Rcan2"	34.4562231584909	-0.0815904381873845	0.159390176639664	0.349763113331248	0.999629461123645
"Nectin2"	45.2709373891243	0.465942888974588	0.236748841915893	0.00388324277512103	0.142797427503314
"Snai2"	2.46394805106723	-0.00661124130675923	0.171522042350578	0.838934676601069	0.999629461123645
"Zfp52"	9.99463180514536	-0.0157272747469905	0.163185044204542	0.791892595986056	0.999629461123645
"1700012B09Rik"	2.29017697196604	-0.0263523799550812	0.175022006728277	0.365730047606007	0.999629461123645
"Tmem141"	49.7613691005727	-0.358013200698775	0.237709810031688	0.0132520263920035	0.345093004864725
"Chd7"	1.73902291637301	-0.00327667271415851	0.172424784724718	0.903513525238745	0.999629461123645
"Otud7b"	17.9104181409711	-0.00454296845168015	0.156234879615972	0.945825890500844	0.999629461123645
"Serpine1"	43.7707815473566	0.0833478345669649	0.152350303323251	0.356662834257167	0.999629461123645
"Uxs1"	1.81842949370521	-0.0468359278422755	0.181719370061738	0.0956630812265714	0.930947841436073
"Agpat2"	21.3019863030271	0.0387820223997973	0.156403702475095	0.609225826239535	0.999629461123645
"Slc46a1"	60.8719343484374	-0.0815014391717398	0.137972956356303	0.374749243893933	0.999629461123645
"Bzrap1"	1.94608346868779	0.0292098995482458	0.17563760163181	0.323287663426066	0.999629461123645
"Itgb2"	8.36843294013423	0.149706360561009	0.257000126718583	0.0387134644936278	0.644427834883639
"Snrnp40"	23.9975397421794	0.0118134075427873	0.150946660005709	0.878087486406191	0.999629461123645
"Svil"	6.75825133797786	-0.0171705348749083	0.167140455041755	0.738123510510778	0.999629461123645
"Tbl2"	13.9295127510916	-0.0189473765702772	0.159726148708203	0.77538746602403	0.999629461123645
"Fam45a"	29.9965534267074	0.0370964218830227	0.148184350667817	0.652344826698978	0.999629461123645
"Krtcap3"	8.58605789326992	0.0104572765786801	0.164657126946724	0.852675493892241	0.999629461123645
"Sigirr"	2.29293772166729	0.0105415995091177	0.172058397725937	0.739742790750144	0.999629461123645
"Calcoco1"	43.2266249158349	-0.0210705148991067	0.140371285350895	0.801043871204133	0.999629461123645
"Abca7"	9.84390988146581	-0.0987353324658185	0.20051498247141	0.125065478059695	0.983800905648825
"Cited1"	5.89238826596856	-0.0231959912428153	0.170012205800045	0.615534322588163	0.999629461123645
"Parvb"	1.15663372666183	0.00634213772926204	0.173225523795323	0.782417936973695	0.999629461123645
"Sox2"	3.42647005949949	0.046241377767847	0.178933003373736	0.236476231329058	0.999629461123645
"Stpg4"	1.2671098643956	0.00796526140358957	0.173227425608017	0.733423520484308	0.999629461123645
"Stk3"	13.6522197568532	-0.0404138015099689	0.164161978638952	0.548422884766483	0.999629461123645
"Zfp524"	13.7337303605617	-0.177151812445005	0.272964378967601	0.0500868455215802	0.725826007366611
"Nrd1"	45.2895710137067	-0.00205860552988234	0.136656892876539	0.979652578548179	0.999629461123645
"Clip1"	15.3290776130353	0.0811798500976989	0.178303493800611	0.274906291846766	0.999629461123645
"Unc119b"	60.5237875628752	0.0566272436612684	0.137963383288558	0.525068053866774	0.999629461123645
"Dbil5"	1.5016804625967	-0.0231886692760174	0.174979955752689	0.35928419927976	0.999629461123645
"Trip4"	19.6066590689423	0.038903568081389	0.158540938493415	0.598305161510363	0.999629461123645
"Napg"	17.3331791998091	0.0727188068359365	0.173429073706266	0.325448681646433	0.999629461123645
"Dubr"	1.80515691340244	-0.000818659126995411	0.172217851355405	0.976108219094889	0.999629461123645
"Ppil6"	3.04548594236964	0.00785141524830477	0.170967709261436	0.827779224448279	0.999629461123645
"Col4a3bp"	20.693048587182	0.0149570070006434	0.15393156564174	0.840158255705937	0.999629461123645
"G6pc3"	123.166529920435	-0.0708161929267564	0.114537675421377	0.419581840395393	0.999629461123645
"Sept6"	1.16866193370916	0.0163390644669094	0.174273421826535	0.464187123822015	0.999629461123645
"Erp44"	79.8566563894601	0.00149867260604406	0.12333357741341	0.986325854792718	0.999629461123645
"5730559C18Rik"	5.11412765068722	0.0160842407619738	0.169165421492097	0.723684186379401	0.999629461123645
"Hacd4"	24.2634729788659	0.0109014675719629	0.150869031258565	0.888300162606657	0.999629461123645
"Prdm2"	5.13646347797994	0.0374135118166237	0.17345250031713	0.420268773884316	0.999629461123645
"Slc7a5"	2.68461727772264	0.0254833685321092	0.173864537966211	0.452938196494235	0.999629461123645
"Psma5"	77.7405012123808	0.302231626994408	0.180907570264966	0.0152114643583612	0.375241807939304
"Slc4a11"	20.9899574975222	-0.114530743999368	0.202795347372071	0.13989579252499	0.999629461123645
"Zbtb26"	1.91814937576976	-0.00912380590869892	0.172464281695733	0.749338757937935	0.999629461123645
"Bola2"	203.749610171426	-0.0387368546283802	0.103241025174226	0.641935252177871	0.999629461123645
"Gtf2a2"	51.8743323176254	-0.137872339322113	0.163943609639268	0.168067858391924	0.999629461123645
"Psmd4"	170.160550394412	-0.0247420061559032	0.101222281273108	0.763717753798139	0.999629461123645
"Eif5b"	56.0529586138376	0.0921755167904419	0.144984890928445	0.322444136931094	0.999629461123645
"Hars"	57.2621263046123	0.0118448268995541	0.129036417683164	0.892674350531466	0.999629461123645
"Pla2g7"	2.51902459025085	0.00971081109146484	0.171481902724287	0.776687220314974	0.999629461123645
"Sft2d3"	1.89842292217681	0.00146615297203385	0.172060181099375	0.960578282428298	0.999629461123645
"Bri3bp"	63.6774293625054	0.0429773835226175	0.130734870539023	0.628111744453839	0.999629461123645
"Lrsam1"	15.167819859362	0.00506169594912928	0.157805719031783	0.941703021124596	0.999629461123645
"Mto1"	12.3493721935026	0.0461491648284169	0.16688921627984	0.486997939156517	0.999629461123645
"Slc33a1"	31.44708377765	0.0773923010995325	0.158254808364729	0.37273532195039	0.999629461123645
"Tpcn2"	7.02421463922123	0.0225629529866607	0.167844017264672	0.665087341637796	0.999629461123645
"Ifi44"	17.8597453574605	3.19977271574963	0.777161876258865	2.07305957727663e-06	0.000199655380716285
"Qk"	26.8766289296359	-0.00521812476331112	0.146652576375213	0.946644120491043	0.999629461123645
"Sh3bgr"	5.74573901064276	-0.0459928205369067	0.175977636638946	0.338260300275139	0.999629461123645
"Washc5"	28.0446570016518	0.0436493601727569	0.15189639831895	0.590789378195246	0.999629461123645
"Ppp2r5d"	24.254009196507	0.0103213627605848	0.151207476876257	0.893051695763492	0.999629461123645
"Cdk2ap2"	183.350856012747	0.154121823364429	0.111198118655953	0.084594405802994	0.892654882103767
"Sucla2"	105.470738105257	-0.0583580738592251	0.116258873143207	0.506429639903907	0.999629461123645
"Ldah"	42.6832186696739	-0.0443825702193893	0.141262394165002	0.606619188914868	0.999629461123645
"Ifnar2"	58.4772733223748	0.0156962877649541	0.129153535054005	0.859531926198007	0.999629461123645
"Gclc"	9.41666657293724	-0.019831522010299	0.164323366316952	0.734395395957788	0.999629461123645
"Dnaja2"	96.2505770454708	-0.0321490972467381	0.119627896113424	0.712921397939363	0.999629461123645
"Nck1"	44.7332163126964	0.0547498289134882	0.146800045034762	0.525402969040048	0.999629461123645
"F8a"	11.6194259192303	0.00308548925691414	0.161050932599851	0.961286151827925	0.999629461123645
"Metap1d"	16.1294414013733	-0.00573249619786363	0.156781612985104	0.932865523654407	0.999629461123645
"Il1rn"	8.51865192191589	0.0384714970793339	0.17253487977204	0.442281299350662	0.999629461123645
"Sfpq"	24.5376630206	0.0535314678962502	0.157833585084798	0.501286275532276	0.999629461123645
"Gm1943"	26.4047675889458	-0.0356846662829497	0.157967244132364	0.62569427398849	0.999629461123645
"Rmi2"	1.33732938047807	0.0136653829155533	0.173465511656881	0.591223370025722	0.999629461123645
"Cc2d1a"	18.3537691679339	-0.00649084587271579	0.154621850205897	0.926688957455381	0.999629461123645
"Atp1b2"	66.3023976908815	-0.0769692577576592	0.14209301100404	0.393355798187108	0.999629461123645
"Uqcrc2"	146.855738430895	-0.101985259617482	0.115874472406134	0.253340027647908	0.999629461123645
"Sap30bp"	39.8548522067825	0.0373447207537916	0.143385033561076	0.659760807685424	0.999629461123645
"Col4a2"	58.1630730868134	0.0773589914220197	0.147691740746158	0.392187984101385	0.999629461123645
"Med8"	47.7519596563035	-0.0475059900953083	0.139389572958814	0.585922831541667	0.999629461123645
"Snx1"	46.402010644483	0.109983429112022	0.156502983078859	0.248279295890385	0.999629461123645
"Xrcc6"	28.2671187152834	-0.157525710112677	0.209825571471498	0.111341866088625	0.976445232794921
"Mccc1"	33.8393409167591	-0.014972228064633	0.142902146376328	0.855060701262928	0.999629461123645
"Mybbp1a"	24.9067222068445	0.113845515932651	0.184154860330792	0.199864196436617	0.999629461123645
"Map2k1"	79.7063298867106	0.160833061802021	0.148961658943824	0.114413172483385	0.977744269042584
"Arpp19"	283.554118485498	0.051855913866326	0.0941877611510888	0.51470430064542	0.999629461123645
"Heg1"	3.80193365084251	-0.0358162589465517	0.174796355300572	0.379064118095795	0.999629461123645
"Polrmt"	4.53029949464734	-0.0634676164351659	0.184746654694444	0.171551155660006	0.999629461123645
"Rab35"	14.6913524903493	-0.00273411849796442	0.157011075516681	0.967048421409649	0.999629461123645
"Kdm2a"	17.4333422290537	0.078889289120022	0.175069907999804	0.30030190566703	0.999629461123645
"Arhgap18"	55.8053722508148	0.124160092733639	0.154217554672522	0.204853379698091	0.999629461123645
"Vangl2"	1.88910745188647	-0.0067495077721035	0.172220537220101	0.817576138848886	0.999629461123645
"Srsf7"	45.164406433983	-0.0501621776926052	0.143771229883895	0.550003170876128	0.999629461123645
"Enkur"	15.217716930878	-0.168045001646425	0.255950283901394	0.0620165331011753	0.784995632135921
"Dopey2"	5.74212555167618	0.0254138950166692	0.169515405299657	0.605362360730842	0.999629461123645
"Fcgr1"	3.1043670774684	0.0919754131681194	0.207064423495071	0.0289185030323777	0.566924126490958
"Ccdc173"	6.7299903627039	-0.0131363692205758	0.166746602996468	0.79603970647044	0.999629461123645
"Acsl6"	20.9772157054297	0.00612528514845507	0.1524607882696	0.935620710444714	0.999629461123645
"Mrpl23"	3.59254025057545	0.00738890308640677	0.170022414028685	0.852296134985994	0.999629461123645
"Nrn1l"	5.4308357529081	-0.0142876433523164	0.168352607047376	0.760320317547993	0.999629461123645
"Erbb2"	9.32839971804574	-0.035679046220305	0.168274379022279	0.535110808165951	0.999629461123645
"Fbxo46"	3.67589366993954	-0.00958610073974238	0.170575027015899	0.794921477273228	0.999629461123645
"Anxa3"	592.224077356471	0.213410964183097	0.094599493608712	0.00900235061854762	0.26387324820308
"Chp1"	86.8887937007534	-0.00658752569891337	0.119351422137482	0.939081215570793	0.999629461123645
"Notch2"	14.45113800696	0.00881973803390368	0.160502306570695	0.891463897908934	0.999629461123645
"Hadh"	77.6738904870723	-0.0462737833563729	0.127079901304732	0.601767386795625	0.999629461123645
"Klhdc3"	64.1513611069848	-0.0300409687974268	0.134423730689256	0.727828908982984	0.999629461123645
"Mpp1"	285.46091248252	0.244108439472405	0.108295232291063	0.00711932850033323	0.223237858789519
"Dhrs1"	120.546948932857	0.039139252334568	0.113920214763936	0.652803668942262	0.999629461123645
"Ifnlr1"	4.65238329541384	-0.0032298896664947	0.16916569807586	0.938210846870061	0.999629461123645
"Sdc1"	32.7995914806263	-0.0390043799851752	0.150140434879495	0.629629002831373	0.999629461123645
"Ctdsp1"	26.1248627438025	0.0983714537629349	0.17436156783069	0.255994079528118	0.999629461123645
"Prrc2b"	71.4805050321538	0.173360581746437	0.157833801425679	0.0976761575225788	0.937670114158813
"Pnpla7"	9.32239182719785	0.104709248057271	0.204347370918165	0.116121563184236	0.977744269042584
"N4bp2l1"	4.34798374476616	-0.0275154942842428	0.171770473151837	0.52602812812819	0.999629461123645
"Akr1c19"	1.76737798017112	-0.0278679541573855	0.175363409341895	0.337356934956898	0.999629461123645
"Bmp4"	34.3729706526798	-0.0746984957018231	0.157443562239184	0.386027235198252	0.999629461123645
"Thoc6"	18.2288668917637	-0.0590187661994096	0.164757041908322	0.431872577605518	0.999629461123645
"Zfp882"	1.6905170201169	0.00287234707408417	0.172546091946556	0.912873282150858	0.999629461123645
"Sco2"	53.5894280257145	0.147348768254033	0.169747405759278	0.148090962181287	0.999629461123645
"Pan3"	5.9239595906196	0.0229611324499489	0.16891236025861	0.643338885973284	0.999629461123645
"2700060E02Rik"	128.544750270187	0.0434794512266136	0.111234077849837	0.614881734468383	0.999629461123645
"Cand2"	19.821167408439	0.00627242699926211	0.1530007036038	0.933591650999693	0.999629461123645
"Exoc6b"	19.5688199552986	-0.00815416078373959	0.153217855672634	0.910536570517254	0.999629461123645
"Dstn"	190.216458649378	-0.175105201264913	0.119815676334342	0.0614510310406406	0.783306997561107
"Prkar1a"	428.205855908194	0.0207655677121087	0.0827048210681708	0.777493850640701	0.999629461123645
"Fbxl4"	14.3784561895506	-0.0308629520394241	0.162172447643325	0.640159852644356	0.999629461123645
"Alkbh5"	18.2437033933434	0.0252539474569666	0.156607031188334	0.728082845939079	0.999629461123645
"Tgs1"	12.7083546729933	0.0358605662062707	0.163789024463661	0.586988863918616	0.999629461123645
"Cnih1"	153.223175785281	-0.055967938376574	0.112531550520263	0.518193295786138	0.999629461123645
"Zfp617"	4.05303914094015	-0.000261448199953498	0.169830629222163	0.993369117229659	0.999629461123645
"Ino80d"	3.70152800034604	-0.00885649043967539	0.170105065344738	0.821841599098823	0.999629461123645
"Papola"	83.8865690470658	-0.000587642340461722	0.119528154772635	0.993889385946963	0.999629461123645
"Inafm2"	15.164602491697	0.0174615382337331	0.158768906711251	0.797676439321517	0.999629461123645
"Hsbp1"	445.925186657268	-0.0401260903032651	0.0854745045469954	0.589535698818478	0.999629461123645
"Rnf121"	12.2805339922572	0.0165970868736646	0.162346759414958	0.789870334964677	0.999629461123645
"Sh3d19"	83.0267265886141	0.105281021260805	0.132758781073197	0.262050330230755	0.999629461123645
"3110056K07Rik"	4.55224047086596	-0.0498880529934372	0.178642021660846	0.265640322420134	0.999629461123645
"Ctu1"	6.65482678760399	-0.0297517840960932	0.169577645546876	0.560146903647683	0.999629461123645
"Gsc"	10.364488485465	-0.0385734226987052	0.167454927553128	0.526194154684045	0.999629461123645
"Taf1d"	6.14698232161168	0.000327588417642163	0.16797000747817	0.99427904781196	0.999629461123645
"Hist1h2be"	5.24287654401481	-0.00982124260113922	0.168011190872842	0.833823787635467	0.999629461123645
"Imp4"	61.7429020055487	0.0690519579636798	0.137375990793047	0.445807200145262	0.999629461123645
"Msx1"	363.312822822263	-0.265346069476974	0.115968104845491	0.00559622653496864	0.187597262436034
"Srsf11"	29.684814814142	0.0294082440524702	0.149401292541554	0.714614018913991	0.999629461123645
"Tm9sf4"	68.7568520129353	0.0556783547172152	0.13007380378545	0.533875733911123	0.999629461123645
"Ldhb"	1252.30061673796	-0.105769490266196	0.091543127149421	0.176189736215801	0.999629461123645
"Mettl17"	5.466615389138	-0.0184337220818443	0.169130107622063	0.691526210348456	0.999629461123645
